"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","nFORCE__Primary_Button_Text__c"
"a2D5f000000p12sEAA","0055f000004XdsRAAS","","17324","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","0.0","a2E5f000000y1pFEAQ","a2E5f000000y1pFEAQ","a2D5f000000p12sEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p12tEAA","0055f000004XdsRAAS","","17325","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","10.0","a2E5f000000y1pFEAQ","a2E5f000000y1pGEAQ","a2D5f000000p12tEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p12uEAA","0055f000004XdsRAAS","","17326","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","1000.0","","a2E5f000000y1pHEAQ","a2D5f000000p12uEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p12vEAA","0055f000004XdsRAAS","","17327","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","1010.0","a2E5f000000y1pHEAQ","a2E5f000000y1pIEAQ","a2D5f000000p12vEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p12wEAA","0055f000004XdsRAAS","","17328","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","2000.0","","a2E5f000000y1pJEAQ","a2D5f000000p12wEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p12xEAA","0055f000004XdsRAAS","","17329","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","2010.0","a2E5f000000y1pJEAQ","a2E5f000000y1pKEAQ","a2D5f000000p12xEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p12yEAA","0055f000004XdsRAAS","","17330","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","2020.0","a2E5f000000y1pJEAQ","a2E5f000000y1pLEAQ","a2D5f000000p12yEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p12zEAA","0055f000004XdsRAAS","","17331","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","3000.0","","a2E5f000000y1pMEAQ","a2D5f000000p12zEAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p130EAA","0055f000004XdsRAAS","","17332","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","3010.0","a2E5f000000y1pMEAQ","a2E5f000000y1pMEAQ","a2D5f000000p130EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p131EAA","0055f000004XdsRAAS","","17333","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","4000.0","","a2E5f000000y1pNEAQ","a2D5f000000p131EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p132EAA","0055f000004XdsRAAS","","17334","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","4010.0","a2E5f000000y1pNEAQ","a2E5f000000y1kiEAA","a2D5f000000p132EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p133EAA","0055f000004XdsRAAS","","17335","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","5000.0","","a2E5f000000y1pOEAQ","a2D5f000000p133EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p134EAA","0055f000004XdsRAAS","","17336","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","5010.0","a2E5f000000y1pOEAQ","a2E5f000000y1pPEAQ","a2D5f000000p134EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p135EAA","0055f000004XdsRAAS","","17337","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","5020.0","a2E5f000000y1pOEAQ","a2E5f000000y1pQEAQ","a2D5f000000p135EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p136EAA","0055f000004XdsRAAS","","17338","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","6000.0","","a2E5f000000y1pREAQ","a2D5f000000p136EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p137EAA","0055f000004XdsRAAS","","17339","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","6010.0","a2E5f000000y1pREAQ","a2E5f000000y1pREAQ","a2D5f000000p137EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p138EAA","0055f000004XdsRAAS","","17340","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","7000.0","","a2E5f000000y1pSEAQ","a2D5f000000p138EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p139EAA","0055f000004XdsRAAS","","17341","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","false","7010.0","a2E5f000000y1pSEAQ","a2E5f000000y1pSEAQ","a2D5f000000p139EAA","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p13AEAQ","0055f000004XdsRAAS","","17342","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDdEAK","true","8000.0","","a2E5f000000y1pTEAQ","a2D5f000000p13AEAQ","false","","false","false","false","true","false","","","","","","false",""
"a2D5f000000p13fEAA","0055f000004XdsRAAS","","16941","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","1090.0","a2E5f000000y1oiEAA","a2E5f000000y1mXEAQ","a2D5f000000p13fEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p13gEAA","0055f000004XdsRAAS","","16944","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","1120.0","a2E5f000000y1oiEAA","a2E5f000000y1oXEAQ","a2D5f000000p13gEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13hEAA","0055f000004XdsRAAS","","16945","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","8010.0","a2E5f000000y1mWEAQ","a2E5f000000y1kuEAA","a2D5f000000p13hEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13iEAA","0055f000004XdsRAAS","","16946","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","8020.0","a2E5f000000y1mWEAQ","a2E5f000000y1ktEAA","a2D5f000000p13iEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13jEAA","0055f000004XdsRAAS","","16947","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","8010.0","a2E5f000000y1mWEAQ","a2E5f000000y1kuEAA","a2D5f000000p13jEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13kEAA","0055f000004XdsRAAS","","16948","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","8020.0","a2E5f000000y1mWEAQ","a2E5f000000y1ktEAA","a2D5f000000p13kEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13lEAA","0055f000004XdsRAAS","","16949","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8010.0","a2E5f000000y1mWEAQ","a2E5f000000y1kuEAA","a2D5f000000p13lEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13mEAA","0055f000004XdsRAAS","","16950","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8020.0","a2E5f000000y1mWEAQ","a2E5f000000y1ktEAA","a2D5f000000p13mEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13nEAA","0055f000004XdsRAAS","","16951","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","8010.0","a2E5f000000y1mWEAQ","a2E5f000000y1kuEAA","a2D5f000000p13nEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13oEAA","0055f000004XdsRAAS","","16952","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9000050.0","","a2E5f000000y1l5EAA","a2D5f000000p13oEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13pEAA","0055f000004XdsRAAS","","16955","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","1090.0","a2E5f000000y1oDEAQ","a2E5f000000y1mXEAQ","a2D5f000000p13pEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p13qEAA","0055f000004XdsRAAS","","16958","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","1120.0","a2E5f000000y1oDEAQ","a2E5f000000y1oXEAQ","a2D5f000000p13qEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p13rEAA","0055f000004XdsRAAS","","16959","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","1020.0","a2E5f000000y1oiEAA","a2E5f000000y1ojEAA","a2D5f000000p13rEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13sEAA","0055f000004XdsRAAS","","16960","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","1030.0","a2E5f000000y1oiEAA","a2E5f000000y1l1EAA","a2D5f000000p13sEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13tEAA","0055f000004XdsRAAS","","16961","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","1020.0","a2E5f000000y1oiEAA","a2E5f000000y1ojEAA","a2D5f000000p13tEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13uEAA","0055f000004XdsRAAS","","16962","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","1030.0","a2E5f000000y1oiEAA","a2E5f000000y1l1EAA","a2D5f000000p13uEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13vEAA","0055f000004XdsRAAS","","16963","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","1020.0","a2E5f000000y1oiEAA","a2E5f000000y1ojEAA","a2D5f000000p13vEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13wEAA","0055f000004XdsRAAS","","16964","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","1030.0","a2E5f000000y1oiEAA","a2E5f000000y1l1EAA","a2D5f000000p13wEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13xEAA","0055f000004XdsRAAS","","16971","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","1030.0","a2E5f000000y1oDEAQ","a2E5f000000y1l1EAA","a2D5f000000p13xEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p13yEAA","0055f000004XdsRAAS","","16972","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","8020.0","a2E5f000000y1mWEAQ","a2E5f000000y1ktEAA","a2D5f000000p13yEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p13zEAA","0055f000004XdsRAAS","","16976","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","5000.0","","a2E5f000000y1mbEAA","a2D5f000000p13zEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p140EAA","0055f000004XdsRAAS","","16979","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","6020.0","","a2E5f000000y1miEAA","a2D5f000000p140EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p141EAA","0055f000004XdsRAAS","","16983","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8000.0","","a2E5f000000y1mWEAQ","a2D5f000000p141EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p142EAA","0055f000004XdsRAAS","","16984","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9000.0","","a2E5f000000y1mjEAA","a2D5f000000p142EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p143EAA","0055f000004XdsRAAS","","16985","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","10000.0","","a2E5f000000y1obEAA","a2D5f000000p143EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p144EAA","0055f000004XdsRAAS","","16986","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","10010.0","a2E5f000000y1obEAA","a2E5f000000y1obEAA","a2D5f000000p144EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p145EAA","0055f000004XdsRAAS","","16987","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","10020.0","a2E5f000000y1obEAA","a2E5f000000y1oaEAA","a2D5f000000p145EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p146EAA","0055f000004XdsRAAS","","16988","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","11000.0","","a2E5f000000y1n2EAA","a2D5f000000p146EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p147EAA","0055f000004XdsRAAS","","16989","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","11010.0","a2E5f000000y1n2EAA","a2E5f000000y1n2EAA","a2D5f000000p147EAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p148EAA","0055f000004XdsRAAS","","16990","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","16000.0","","a2E5f000000y1nEEAQ","a2D5f000000p148EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p149EAA","0055f000004XdsRAAS","","16991","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","16010.0","a2E5f000000y1nEEAQ","a2E5f000000y1nDEAQ","a2D5f000000p149EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p14AEAQ","0055f000004XdsRAAS","","16992","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","16020.0","a2E5f000000y1nEEAQ","a2E5f000000y1nEEAQ","a2D5f000000p14AEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
